 0.52460636E+002  0.78871496E-001
 0.52484165E+002  0.78041568E-001
 0.52509109E+002  0.76600656E-001
 0.52543907E+002  0.74678503E-001
 0.52597836E+002  0.72384804E-001
 0.52661560E+002  0.69811925E-001
 0.52743591E+002  0.67037299E-001
 0.52838394E+002  0.64125545E-001
 0.52950520E+002  0.61130319E-001
 0.53073967E+002  0.58095805E-001
 0.53211643E+002  0.55058204E-001
 0.53361557E+002  0.52046828E-001
 0.53525330E+002  0.49085137E-001
 0.53701424E+002  0.46191689E-001
 0.53889202E+002  0.43380838E-001
 0.54087769E+002  0.40663410E-001
 0.54295670E+002  0.38047288E-001
 0.54514137E+002  0.35537880E-001
 0.54742699E+002  0.33138558E-001
 0.54979519E+002  0.30850979E-001
 0.55216679E+002  0.28675454E-001
 0.55448528E+002  0.26611131E-001
 0.55686253E+002  0.24656281E-001
 0.55935349E+002  0.22808474E-001
 0.56183193E+002  0.21064674E-001
 0.56424385E+002  0.19421503E-001
 0.56664726E+002  0.17875198E-001
 0.56872200E+002  0.16421851E-001
 0.57056107E+002  0.15057377E-001
 0.57260254E+002  0.13777642E-001
 0.57514877E+002  0.12578492E-001
 0.57716988E+002  0.11455793E-001
 0.57763889E+002  0.10405472E-001
 0.57625351E+002  0.94235614E-002
 0.57024181E+002  0.85061835E-002
 0.55633682E+002  0.76495963E-002
 0.53102554E+002  0.68501965E-002
 0.49073383E+002  0.61045159E-002
 0.43422184E+002  0.54092482E-002
 0.37022820E+002  0.47612400E-002
 0.31016954E+002  0.41574910E-002
 0.25643541E+002  0.35951568E-002
 0.20883860E+002  0.30715389E-002
 0.16713633E+002  0.25840895E-002
 0.13054913E+002  0.21304134E-002
 0.98129549E+001  0.17082467E-002
 0.69037037E+001  0.13154595E-002
 0.44371099E+001  0.95005397E-003
 0.25298250E+001  0.61016547E-003
 0.11258852E+001  0.29402613E-003
 0.00000000E+000  0.00000000E+000
