 0.51493305E+002  0.76574065E-001
 0.51504639E+002  0.75768344E-001
 0.51516079E+002  0.74369423E-001
 0.51532505E+002  0.72503269E-001
 0.51552666E+002  0.70276402E-001
 0.51586422E+002  0.67778461E-001
 0.51628044E+002  0.65084681E-001
 0.51674114E+002  0.62257752E-001
 0.51731651E+002  0.59349772E-001
 0.51798027E+002  0.56403641E-001
 0.51876881E+002  0.53454518E-001
 0.51966908E+002  0.50530851E-001
 0.52073330E+002  0.47655430E-001
 0.52197197E+002  0.44846267E-001
 0.52338570E+002  0.42117286E-001
 0.52498936E+002  0.39479006E-001
 0.52679897E+002  0.36939081E-001
 0.52884552E+002  0.34502767E-001
 0.53112976E+002  0.32173328E-001
 0.53366436E+002  0.29952383E-001
 0.53645561E+002  0.27840225E-001
 0.53955967E+002  0.25836030E-001
 0.54292961E+002  0.23938121E-001
 0.54649609E+002  0.22144129E-001
 0.55009903E+002  0.20451125E-001
 0.55390049E+002  0.18855806E-001
 0.55800205E+002  0.17354546E-001
 0.56210953E+002  0.15943527E-001
 0.56564854E+002  0.14618797E-001
 0.56953796E+002  0.13376336E-001
 0.57471035E+002  0.12212113E-001
 0.57986000E+002  0.11122113E-001
 0.58078712E+002  0.10102388E-001
 0.57626705E+002  0.91490746E-002
 0.56059643E+002  0.82584191E-002
 0.52861778E+002  0.74267806E-002
 0.47331600E+002  0.66506620E-002
 0.39588638E+002  0.59267036E-002
 0.30845816E+002  0.52516889E-002
 0.23135328E+002  0.46225535E-002
 0.16887587E+002  0.40363907E-002
 0.11869810E+002  0.34904350E-002
 0.77641282E+001  0.29820697E-002
 0.43212681E+001  0.25088200E-002
 0.15841740E+001  0.20683575E-002
-0.29790911E+000  0.16584856E-002
-0.13222870E+001  0.12771409E-002
-0.17045292E+001  0.92238036E-003
-0.16903279E+001  0.59239165E-003
-0.12586025E+001  0.28546230E-003
 0.00000000E+000  0.00000000E+000
