    0.000000     0.000000
    0.034483     0.000000
    0.068966     0.000000
    0.103448     0.000000
    0.137931     0.000000
    0.172414     0.000000
    0.206897     0.000000
    0.241379     0.000000
    0.275862     0.000000
    0.310345     0.000000
    0.344828     0.000000
    0.379310     0.000000
    0.413793     0.000000
    0.448276     0.000000
    0.482759     0.000000
    0.517241     0.000000
    0.551724     0.000000
    0.586207     0.000000
    0.620690     0.000000
    0.655172     0.000000
    0.689655     0.000000
    0.724138     0.000000
    0.758621     0.000000
    0.793103     0.000000
    0.827586     0.000000
    0.862069     0.000000
    0.896552     0.000000
    0.931034     0.000000
    0.965517     0.000000
    1.000000     0.000000

    0.000000     0.104427
    0.034483     0.104427
    0.068966     0.104427
    0.103448     0.104427
    0.137931     0.104427
    0.172414     0.104427
    0.206897     0.104427
    0.241379     0.104427
    0.275862     0.104427
    0.310345     0.104427
    0.344828     0.104427
    0.379310     0.104427
    0.413793     0.104427
    0.448276     0.104427
    0.482759     0.104427
    0.517241     0.104427
    0.551724     0.104427
    0.586207     0.104427
    0.620690     0.104427
    0.655172     0.104427
    0.689655     0.104427
    0.724138     0.104427
    0.758621     0.104427
    0.793103     0.104427
    0.827586     0.104427
    0.862069     0.104427
    0.896552     0.104427
    0.931034     0.104427
    0.965517     0.104427
    1.000000     0.104427

    0.000000     0.198411
    0.034483     0.198411
    0.068966     0.198411
    0.103448     0.198411
    0.137931     0.198411
    0.172414     0.198411
    0.206897     0.198411
    0.241379     0.198411
    0.275862     0.198411
    0.310345     0.198411
    0.344828     0.198411
    0.379310     0.198411
    0.413793     0.198411
    0.448276     0.198411
    0.482759     0.198411
    0.517241     0.198411
    0.551724     0.198411
    0.586207     0.198411
    0.620690     0.198411
    0.655172     0.198411
    0.689655     0.198411
    0.724138     0.198411
    0.758621     0.198411
    0.793103     0.198411
    0.827586     0.198411
    0.862069     0.198411
    0.896552     0.198411
    0.931034     0.198411
    0.965517     0.198411
    1.000000     0.198411

    0.000000     0.282997
    0.034483     0.282997
    0.068966     0.282997
    0.103448     0.282997
    0.137931     0.282997
    0.172414     0.282997
    0.206897     0.282997
    0.241379     0.282997
    0.275862     0.282997
    0.310345     0.282997
    0.344828     0.282997
    0.379310     0.282997
    0.413793     0.282997
    0.448276     0.282997
    0.482759     0.282997
    0.517241     0.282997
    0.551724     0.282997
    0.586207     0.282997
